date,div,home,away,pH,pD,pA,pick,p_over,score_pick,p_top_score,actual,result,hit_1x2,hit_score,hit_ou,logloss,bet_side,clv,roi
2025-11-22,B1,Club Brugge,Charleroi,0.6545,0.2135,0.132,H,0.5907,2-0,0.1134,1-0,H,1,0,0,0.4239,,,
2025-11-22,SC0,Hibernian,Dundee,0.7258,0.158,0.1162,H,0.5597,2-0,0.1346,2-0,H,1,1,0,0.3205,,,
2025-11-22,SP1,Barcelona,Ath Bilbao,0.7456,0.1573,0.0971,H,0.612,2-0,0.1119,4-0,H,1,0,1,0.2935,H,-0.049,0.36
2025-11-22,SP1,Alaves,Celta,0.4146,0.2956,0.2897,H,0.4221,1-1,0.1392,0-1,A,0,0,1,1.2388,H,-0.0614,-1.0
2025-11-22,F1,Rennes,Monaco,0.3708,0.2744,0.3548,H,0.543,1-1,0.1223,4-1,H,1,0,1,0.9921,,,
2025-11-22,I1,Napoli,Atalanta,0.5724,0.2501,0.1775,H,0.3444,1-0,0.129,3-1,H,1,0,0,0.558,H,-0.0779,1.25
2025-11-22,T1,Eyupspor,Karagumruk,0.4927,0.2863,0.221,H,0.5618,1-1,0.1267,1-1,D,0,1,0,1.2506,D,0.0482,2.7
2025-11-22,N1,Sparta Rotterdam,For Sittard,0.465,0.2982,0.2368,H,0.5367,1-1,0.1192,1-1,D,0,1,0,1.2101,D,0.0446,2.75
2025-11-22,N1,Heracles,Go Ahead Eagles,0.2673,0.2593,0.4733,A,0.6376,1-1,0.1112,4-2,H,0,0,1,1.3193,A,-0.0741,-1.0
2025-11-22,N1,Volendam,Twente,0.1751,0.2022,0.6227,A,0.6357,1-2,0.098,1-1,D,0,0,0,1.5987,A,-0.0402,-1.0
2025-11-22,N1,Ajax,Excelsior,0.7768,0.1476,0.0756,H,0.6477,2-0,0.1134,1-2,A,0,0,1,2.5822,H,0.0534,-1.0
2025-11-22,N1,NAC Breda,PSV Eindhoven,0.1194,0.1654,0.7152,A,0.6898,0-2,0.0982,0-1,A,1,0,0,0.3352,,,
2025-11-22,I1,Fiorentina,Juventus,0.2063,0.2677,0.526,A,0.5051,1-1,0.1206,1-1,D,0,1,0,1.3178,A,-0.0244,-1.0
2025-11-22,I1,Udinese,Bologna,0.2355,0.2573,0.5073,A,0.4691,1-1,0.1282,0-3,A,1,0,0,0.6787,A,-0.2015,1.1
2025-11-22,I1,Cagliari,Genoa,0.3697,0.3035,0.3268,H,0.3725,1-1,0.1382,3-3,D,0,0,0,1.1925,H,-0.0972,-1.0
2025-11-22,SC0,Dundee United,Falkirk,0.4569,0.2854,0.2578,H,0.563,1-1,0.115,0-3,A,0,0,1,1.3557,,,
2025-11-22,T1,Kayserispor,Gaziantep,0.3675,0.2841,0.3485,H,0.6058,1-1,0.1251,0-3,A,0,0,1,1.0543,,,
2025-11-22,G1,Olympiakos,Atromitos,0.8404,0.1071,0.0525,H,0.6193,2-0,0.1554,3-0,H,1,0,1,0.1739,,,
2025-11-22,D1,Wolfsburg,Leverkusen,0.1471,0.2079,0.6449,A,0.6354,0-2,0.1066,1-3,A,1,0,1,0.4386,A,-0.0148,1.0
2025-11-22,T1,Galatasaray,Genclerbirligi,0.8412,0.1091,0.0497,H,0.7465,2-0,0.1374,3-2,H,1,0,1,0.1729,,,
2025-11-22,F1,Paris SG,Le Havre,0.8397,0.1082,0.0521,H,0.5825,2-0,0.1257,3-0,H,1,0,1,0.1748,,,
2025-11-22,E1,Leicester,Stoke,0.429,0.2938,0.2772,H,0.4261,1-1,0.1334,2-1,H,1,0,0,0.8463,,,
2025-11-22,E1,Oxford,Middlesbrough,0.3366,0.2637,0.3997,A,0.4785,1-1,0.1339,1-1,D,0,1,1,1.3331,H,-0.016,-1.0
2025-11-22,E1,Ipswich,Wrexham,0.4559,0.2772,0.2669,H,0.5695,1-1,0.1209,0-0,D,0,0,0,1.2829,A,-0.1935,-1.0
2025-11-22,E1,Derby,Watford,0.3767,0.2658,0.3575,H,0.4595,1-1,0.1312,2-3,A,0,0,0,1.0287,,,
2025-11-22,E1,Birmingham,Norwich,0.5069,0.2644,0.2287,H,0.5103,1-1,0.1263,4-1,H,1,0,1,0.6794,A,0.0142,-1.0
2025-11-22,E1,Coventry,West Brom,0.5952,0.2318,0.173,H,0.4818,1-1,0.1122,3-2,H,1,0,0,0.5188,H,-0.1276,0.71
2025-11-22,E1,Portsmouth,Millwall,0.3494,0.2697,0.3809,A,0.4774,1-1,0.1347,3-1,H,0,0,0,1.0517,A,-0.1793,-1.0
2025-11-22,E1,QPR,Hull,0.4431,0.2871,0.2698,H,0.4713,1-1,0.1341,3-2,H,1,0,0,0.8139,,,
2025-11-22,D1,Heidenheim,M'gladbach,0.3498,0.2818,0.3684,A,0.619,1-1,0.1231,0-3,A,1,0,1,0.9986,H,-0.0698,-1.0
2025-11-22,D1,Dortmund,Stuttgart,0.5013,0.2718,0.227,H,0.5034,1-1,0.1184,3-3,D,0,0,1,1.3028,D,0.0178,3.0
2025-11-22,D1,Bayern Munich,Freiburg,0.8352,0.1043,0.0604,H,0.6936,2-0,0.108,6-2,H,1,0,1,0.1801,,,
2025-11-22,E0,Newcastle,Man City,0.2267,0.2395,0.5338,A,0.5327,1-1,0.1092,2-1,H,0,0,1,1.4841,A,0.0104,-1.0
2025-11-22,E0,Wolves,Crystal Palace,0.222,0.2352,0.5428,A,0.4345,1-1,0.1266,0-2,A,1,0,1,0.611,A,0.0714,0.95
2025-11-22,SC0,Kilmarnock,Motherwell,0.3999,0.2995,0.3006,H,0.4708,1-1,0.1371,1-3,A,0,0,0,1.2019,H,-0.1571,-1.0
2025-11-22,D1,Augsburg,Hamburg,0.4343,0.287,0.2786,H,0.4741,1-1,0.1222,1-0,H,1,0,1,0.8339,H,-0.0711,1.35
2025-11-22,E0,Fulham,Sunderland,0.5643,0.2468,0.189,H,0.5219,1-0,0.1129,1-0,H,1,1,0,0.5722,H,0.0145,1.1
2025-11-22,E0,Brighton,Brentford,0.4406,0.2749,0.2845,H,0.4631,1-1,0.1233,2-1,H,1,0,0,0.8196,A,0.1142,-1.0
2025-11-22,E0,Bournemouth,West Ham,0.6236,0.224,0.1524,H,0.5735,1-1,0.1051,2-2,D,0,0,1,1.4962,H,-0.0357,-1.0
2025-11-22,E0,Burnley,Chelsea,0.1766,0.2063,0.6171,A,0.6174,1-1,0.1063,0-2,A,1,0,0,0.4827,,,
2025-11-22,E1,Charlton,Southampton,0.4384,0.2784,0.2832,H,0.4142,1-1,0.1309,1-5,A,0,0,0,1.2616,H,-0.0669,-1.0
2025-11-22,E1,Bristol City,Swansea,0.4362,0.2999,0.2638,H,0.41,1-1,0.1364,3-0,H,1,0,0,0.8296,,,
2025-11-22,SP1,Osasuna,Sociedad,0.3632,0.2913,0.3455,H,0.447,1-1,0.1322,1-3,A,0,0,0,1.0627,,,
2025-11-22,SP1,Villarreal,Mallorca,0.7134,0.1917,0.095,H,0.53,2-0,0.1254,2-1,H,1,0,1,0.3377,H,0.0213,0.44
2025-11-22,G1,Asteras Tripolis,Panetolikos,0.4937,0.2853,0.221,H,0.4492,1-1,0.128,1-1,D,0,1,1,1.2542,,,
2025-11-22,D1,FC Koln,Ein Frankfurt,0.2649,0.266,0.4692,A,0.5684,1-1,0.1118,3-4,A,1,0,1,0.7568,A,-0.1165,1.2
2025-11-22,SC0,St Mirren,Celtic,0.1197,0.1816,0.6987,A,0.5871,0-2,0.1336,0-1,A,1,0,0,0.3585,A,-0.0211,0.39
2025-11-22,E0,Liverpool,Nott'm Forest,0.6483,0.2248,0.1269,H,0.5304,2-0,0.1106,0-3,A,0,0,1,2.0642,D,0.0661,-1.0
2025-11-22,SC0,Rangers,Livingston,0.8109,0.1307,0.0583,H,0.5789,2-0,0.1458,2-1,H,1,0,1,0.2096,,,
2025-11-23,G1,PAOK,Kifisia,0.751,0.1587,0.0903,H,0.728,2-0,0.1236,3-0,H,1,0,1,0.2863,,,
2025-11-23,I1,Cremonese,Roma,0.1512,0.2111,0.6377,A,0.5097,0-2,0.1254,1-3,A,1,0,1,0.4498,A,-0.069,0.62
2025-11-23,I1,Lazio,Lecce,0.6157,0.2455,0.1387,H,0.4452,1-0,0.1488,2-0,H,1,0,1,0.485,,,
2025-11-23,I1,Inter,Milan,0.5281,0.2557,0.2163,H,0.5812,1-1,0.1092,0-1,A,0,0,0,1.5313,H,-0.0952,-1.0
2025-11-23,G1,AEK,Aris,0.5511,0.2445,0.2044,H,0.3961,1-0,0.1357,1-0,H,1,1,1,0.5958,A,0.0,-1.0
2025-11-23,F1,Brest,Metz,0.5756,0.2593,0.1651,H,0.5347,1-1,0.108,3-2,H,1,0,1,0.5524,H,-0.027,0.8
2025-11-23,F1,Nantes,Lorient,0.3964,0.2971,0.3064,H,0.4778,1-1,0.1352,1-1,D,0,1,1,1.2136,H,-0.1516,-1.0
2025-11-23,F1,Toulouse,Angers,0.5615,0.2588,0.1797,H,0.4462,1-0,0.1343,0-1,A,0,0,1,1.7164,,,
2025-11-23,F1,Lille,Paris FC,0.6958,0.1757,0.1284,H,0.6526,2-0,0.104,4-2,H,1,0,1,0.3626,H,-0.0471,0.62
2025-11-23,D1,St Pauli,Union Berlin,0.357,0.2731,0.3699,A,0.6086,1-1,0.128,0-1,A,1,0,0,0.9945,A,-0.0236,1.9
2025-11-23,E0,Leeds,Aston Villa,0.2688,0.2633,0.4679,A,0.4562,1-1,0.1323,1-2,A,1,0,0,0.7596,A,0.048,1.4
2025-11-23,E0,Arsenal,Tottenham,0.7988,0.1257,0.0755,H,0.5688,2-0,0.1379,4-1,H,1,0,1,0.2246,H,-0.034,0.42
2025-11-23,E1,Sheffield Weds,Sheffield United,0.3304,0.2685,0.4011,A,0.4226,1-1,0.1354,0-3,A,1,0,0,0.9135,H,-0.0404,-1.0
2025-11-23,G1,Panserraikos,Panathinaikos,0.1124,0.1738,0.7138,A,0.5249,0-2,0.1367,0-3,A,1,0,1,0.3371,,,
2025-11-23,I1,Verona,Parma,0.4381,0.2869,0.275,H,0.3622,1-1,0.1352,1-2,A,0,0,0,1.2909,,,
2025-11-23,F1,Auxerre,Lyon,0.2382,0.2481,0.5137,A,0.4872,1-1,0.1264,0-0,D,0,0,1,1.3941,A,0.0,-1.0
2025-11-23,D1,RB Leipzig,Werder Bremen,0.5911,0.2318,0.1771,H,0.6962,2-1,0.0978,2-0,H,1,0,0,0.5257,D,0.0373,-1.0
2025-11-23,N1,Feyenoord,Nijmegen,0.7749,0.147,0.0781,H,0.7793,2-0,0.0922,2-4,A,0,0,1,2.5503,H,-0.0278,-1.0
2025-11-23,B1,Antwerp,Dender,0.5052,0.2769,0.2179,H,0.593,1-1,0.1176,1-2,A,0,0,1,1.5239,,,
2025-11-23,B1,RAAL La Louviere,Anderlecht,0.2191,0.2606,0.5203,A,0.5191,1-1,0.1241,0-1,A,1,0,0,0.6533,A,0.0053,0.91
2025-11-23,B1,Oud-Heverlee Leuven,St Truiden,0.3941,0.2993,0.3066,H,0.5625,1-1,0.129,1-2,A,0,0,1,1.1823,,,
2025-11-23,T1,Rizespor,Fenerbahce,0.1078,0.1639,0.7283,A,0.6686,0-2,0.1125,2-5,A,1,0,1,0.317,A,-0.0563,0.51
2025-11-23,T1,Besiktas,Samsunspor,0.4723,0.2834,0.2443,H,0.5121,1-1,0.125,1-1,D,0,1,0,1.2609,,,
2025-11-23,T1,Alanyaspor,Kasimpasa,0.4555,0.302,0.2425,H,0.5019,1-1,0.131,1-2,A,0,0,1,1.4169,D,0.0198,-1.0
2025-11-23,SC0,Aberdeen,Hearts,0.2004,0.2499,0.5496,A,0.5607,1-1,0.1154,1-0,H,0,0,0,1.6072,A,-0.0995,-1.0
2025-11-23,B1,Genk,Mechelen,0.6108,0.2218,0.1673,H,0.5593,2-0,0.1024,0-1,A,0,0,0,1.7878,,,
2025-11-23,SP1,Oviedo,Vallecano,0.3028,0.29,0.4072,A,0.4232,1-1,0.133,0-0,D,0,0,1,1.2378,H,-0.0278,-1.0
2025-11-23,SP1,Getafe,Ath Madrid,0.131,0.1777,0.6914,A,0.529,0-2,0.1301,0-1,A,1,0,0,0.3691,A,-0.0798,0.73
2025-11-23,SP1,Elche,Real Madrid,0.1339,0.1748,0.6913,A,0.5666,0-2,0.1263,2-2,D,0,0,1,1.7442,,,
2025-11-23,T1,Goztep,Kocaelispor,0.482,0.2934,0.2246,H,0.4083,1-1,0.1289,0-0,D,0,0,1,1.2262,A,0.25,-1.0
2025-11-23,N1,Groningen,Zwolle,0.5204,0.2481,0.2315,H,0.5213,1-1,0.1169,2-2,D,0,0,1,1.3939,A,-0.1848,-1.0
2025-11-23,N1,Telstar,Utrecht,0.2531,0.2563,0.4905,A,0.5839,1-1,0.1058,1-1,D,0,1,0,1.3613,A,0.0606,-1.0
2025-11-23,SP1,Betis,Girona,0.673,0.1955,0.1316,H,0.5813,2-0,0.1134,1-1,D,0,0,0,1.6324,H,0.0,-1.0
2025-11-23,N1,Heerenveen,AZ Alkmaar,0.2403,0.2384,0.5213,A,0.633,1-1,0.1071,3-1,H,0,0,1,1.4259,A,-0.1304,-1.0
2025-11-24,SP1,Espanol,Sevilla,0.4482,0.2839,0.2679,H,0.5135,1-1,0.1309,2-1,H,1,0,1,0.8025,,,
2025-11-24,G1,Volos NFC,Levadeiakos,0.3259,0.286,0.3881,A,0.4839,1-1,0.1256,1-2,A,1,0,0,0.9465,,,
2025-11-24,I1,Sassuolo,Pisa,0.3975,0.2921,0.3104,H,0.4117,1-1,0.1377,2-2,D,0,0,0,1.2305,A,-0.1238,-1.0
2025-11-24,I1,Torino,Como,0.3477,0.293,0.3593,A,0.376,1-1,0.1413,1-5,A,1,0,0,1.0235,H,-0.0642,-1.0
2025-11-24,G1,Larisa,OFI Crete,0.3963,0.2871,0.3166,H,0.331,1-1,0.137,1-2,A,0,0,0,1.1502,,,
2025-11-24,E0,Man United,Everton,0.4667,0.2745,0.2588,H,0.5286,1-1,0.1281,0-1,A,0,0,0,1.3518,A,0.0613,3.33
2025-11-24,T1,Buyuksehyr,Trabzonspor,0.2738,0.2674,0.4589,A,0.5686,1-1,0.1265,3-4,A,1,0,1,0.7789,A,-0.1347,1.57
2025-11-24,T1,Konyaspor,Antalyaspor,0.4599,0.2858,0.2543,H,0.4895,1-1,0.1227,0-0,D,0,0,1,1.2523,A,-0.006,-1.0
2025-11-25,E1,Stoke,Charlton,0.4755,0.2737,0.2508,H,0.4697,1-1,0.1314,3-0,H,1,0,0,0.7434,A,0.0795,-1.0
2025-11-25,E1,Swansea,Derby,0.3859,0.2954,0.3187,H,0.4681,1-1,0.1357,1-2,A,0,0,0,1.1434,A,-0.0191,2.6
2025-11-25,E1,Norwich,Oxford,0.384,0.2945,0.3214,H,0.3705,1-1,0.1376,1-1,D,0,1,1,1.2224,A,-0.0745,-1.0
2025-11-25,E1,Middlesbrough,Coventry,0.3068,0.2845,0.4088,A,0.5045,1-1,0.1293,2-4,A,1,0,1,0.8946,A,-0.0154,1.55
2025-11-25,E1,Hull,Ipswich,0.3176,0.2841,0.3983,A,0.5631,1-1,0.1246,0-2,A,1,0,0,0.9206,H,-0.0854,-1.0
2025-11-25,E1,Watford,Preston,0.4986,0.2645,0.2368,H,0.6661,1-1,0.1143,1-1,D,0,1,0,1.3298,,,
2025-11-25,E1,Southampton,Leicester,0.4634,0.2645,0.2721,H,0.5466,1-1,0.1199,3-0,H,1,0,1,0.7692,,,
2025-11-25,SC0,Motherwell,Hibernian,0.3072,0.2849,0.4079,A,0.5224,1-1,0.1247,2-0,H,0,0,0,1.1803,,,
2025-11-26,E1,Sheffield United,Portsmouth,0.4877,0.2688,0.2435,H,0.4417,1-1,0.1239,3-0,H,1,0,0,0.718,A,-0.1262,-1.0
2025-11-26,E1,Millwall,Sheffield Weds,0.604,0.2407,0.1553,H,0.4056,1-0,0.124,1-0,H,1,1,1,0.5042,H,-0.0299,0.62
2025-11-26,E1,West Brom,Birmingham,0.402,0.285,0.313,H,0.4928,1-1,0.1255,1-1,D,0,1,1,1.2553,H,-0.1047,-1.0
2025-11-26,E1,Wrexham,Bristol City,0.4496,0.2907,0.2596,H,0.4433,1-1,0.1354,2-0,H,1,0,1,0.7993,H,-0.0354,1.45
2025-11-26,E1,Blackburn,QPR,0.4103,0.2762,0.3135,H,0.4589,1-1,0.1338,0-1,A,0,0,1,1.1601,,,
2025-11-28,D1,M'gladbach,RB Leipzig,0.1999,0.2348,0.5653,A,0.6974,1-1,0.1047,0-0,D,0,0,0,1.4489,A,-0.0213,-1.0
2025-11-28,F1,Metz,Rennes,0.2256,0.2335,0.5409,A,0.5921,1-1,0.1168,0-1,A,1,0,0,0.6145,A,-0.0561,0.85
2025-11-28,E1,Oxford,Ipswich,0.2928,0.268,0.4391,A,0.5412,1-1,0.1274,2-1,H,0,0,1,1.2282,H,-0.1129,4.5
2025-11-28,B1,Mechelen,Standard,0.4944,0.2748,0.2308,H,0.5207,1-1,0.1224,0-1,A,0,0,0,1.4661,H,-0.0756,-1.0
2025-11-28,P1,Guimaraes,AVS,0.6318,0.2365,0.1317,H,0.4629,2-0,0.1189,4-0,H,1,0,0,0.4591,H,-0.0718,0.68
2025-11-28,I1,Como,Sassuolo,0.6134,0.2281,0.1586,H,0.4583,1-0,0.1276,2-0,H,1,0,1,0.4888,H,-0.0749,0.73
2025-11-28,T1,Kocaelispor,Genclerbirligi,0.5529,0.2633,0.1839,H,0.4409,1-1,0.1202,1-0,H,1,0,1,0.5927,H,0.0585,0.81
2025-11-28,N1,Zwolle,Heerenveen,0.2746,0.2817,0.4437,A,0.5246,1-1,0.1271,2-1,H,0,0,1,1.2923,D,0.0204,-1.0
2025-11-28,SP1,Getafe,Elche,0.3981,0.2937,0.3082,H,0.3944,1-1,0.1374,1-0,H,1,0,1,0.921,A,-0.0281,-1.0
2025-11-29,I1,Genoa,Verona,0.4537,0.2883,0.258,H,0.4607,1-1,0.1323,2-1,H,1,0,0,0.7903,A,-0.17,-1.0
2025-11-29,I1,Juventus,Cagliari,0.7707,0.1475,0.0818,H,0.6411,2-0,0.1322,2-1,H,1,0,1,0.2604,H,0.0569,0.3
2025-11-29,I1,Parma,Udinese,0.358,0.2976,0.3444,H,0.4318,1-1,0.1384,0-2,A,0,0,1,1.0659,,,
2025-11-29,E0,Tottenham,Fulham,0.3925,0.2847,0.3228,H,0.4594,1-1,0.1305,1-2,A,0,0,0,1.1307,A,0.0577,2.3
2025-11-29,T1,Trabzonspor,Konyaspor,0.6273,0.2219,0.1508,H,0.5693,2-0,0.1009,3-1,H,1,0,1,0.4664,H,0.019,0.61
2025-11-29,E0,Brentford,Burnley,0.6028,0.2226,0.1746,H,0.5116,1-1,0.1125,3-1,H,1,0,1,0.5062,A,-0.0071,-1.0
2025-11-29,P1,Moreirense,Famalicao,0.3385,0.2926,0.369,A,0.3936,1-1,0.1393,2-2,D,0,0,0,1.2291,H,0.0526,-1.0
2025-11-29,P1,Casa Pia,Alverca,0.4029,0.2921,0.305,H,0.4361,1-1,0.1296,0-2,A,0,0,1,1.1875,,,
2025-11-29,SP1,Ath Madrid,Oviedo,0.8396,0.1003,0.0601,H,0.6087,2-0,0.1366,2-0,H,1,1,0,0.1748,,,
2025-11-29,SP1,Levante,Ath Bilbao,0.277,0.263,0.46,A,0.4625,1-1,0.1269,0-2,A,1,0,1,0.7765,,,
2025-11-29,SP1,Barcelona,Alaves,0.8154,0.1221,0.0625,H,0.5057,2-0,0.1077,3-1,H,1,0,1,0.2041,,,
2025-11-29,N1,For Sittard,Heracles,0.4311,0.2915,0.2774,H,0.586,1-1,0.1035,1-1,D,0,1,0,1.2327,,,
2025-11-29,SP1,Mallorca,Osasuna,0.4408,0.2992,0.26,H,0.4485,1-1,0.134,2-2,D,0,0,0,1.2067,H,-0.06,-1.0
2025-11-29,N1,Nijmegen,Sparta Rotterdam,0.5593,0.2514,0.1893,H,0.4724,1-1,0.1123,3-1,H,1,0,0,0.5811,D,-0.0023,-1.0
2025-11-29,SC0,Kilmarnock,Dundee United,0.371,0.2928,0.3362,H,0.472,1-1,0.1293,1-1,D,0,1,1,1.2282,,,
2025-11-29,SC0,Motherwell,Hearts,0.2548,0.2589,0.4863,A,0.4893,1-1,0.1228,0-0,D,0,0,1,1.3513,,,
2025-11-29,SC0,Dundee,St Mirren,0.3395,0.276,0.3845,A,0.454,1-1,0.1369,3-1,H,0,0,0,1.0803,H,0.0,2.5
2025-11-29,I1,Milan,Lazio,0.5161,0.274,0.2099,H,0.4021,1-0,0.1362,1-0,H,1,1,1,0.6614,A,0.0195,-1.0
2025-11-29,E1,Leicester,Sheffield United,0.4022,0.2839,0.3139,H,0.4737,1-1,0.1334,2-3,A,0,0,0,1.1586,,,
2025-11-29,E1,Portsmouth,Bristol City,0.4174,0.2756,0.307,H,0.4309,1-1,0.1362,0-1,A,0,0,1,1.181,H,0.0289,-1.0
2025-11-29,E1,Stoke,Hull,0.5166,0.2634,0.22,H,0.4723,1-1,0.1233,1-2,A,0,0,0,1.5142,A,0.0,4.0
2025-11-29,T1,Kasimpasa,Buyuksehyr,0.4158,0.3013,0.2829,H,0.4691,1-1,0.1334,1-3,A,0,0,0,1.2627,H,-0.0673,-1.0
2025-11-29,G1,OFI Crete,Volos NFC,0.342,0.2981,0.36,A,0.4385,1-1,0.1361,0-1,A,1,0,1,1.0218,,,
2025-11-29,T1,Gaziantep,Eyupspor,0.5552,0.2595,0.1853,H,0.5691,1-1,0.1152,1-2,A,0,0,1,1.6856,H,-0.095,-1.0
2025-11-29,T1,Rizespor,Kayserispor,0.4416,0.2893,0.2691,H,0.5561,1-1,0.1201,0-1,A,0,0,0,1.3128,D,0.0054,-1.0
2025-11-29,B1,Dender,Westerlo,0.3748,0.2876,0.3377,H,0.5732,1-1,0.128,2-2,D,0,0,1,1.2463,,,
2025-11-29,B1,Waregem,Cercle Brugge,0.4713,0.2814,0.2473,H,0.5453,1-1,0.1213,1-1,D,0,1,0,1.268,H,-0.1667,-1.0
2025-11-29,B1,Charleroi,RAAL La Louviere,0.5093,0.285,0.2056,H,0.4959,1-0,0.1295,0-0,D,0,0,1,1.2551,,,
2025-11-29,P1,Gil Vicente,Tondela,0.6311,0.2116,0.1573,H,0.4748,1-0,0.1285,0-1,A,0,0,1,1.8498,H,-0.0473,-1.0
2025-11-29,G1,Aris,Larisa,0.6506,0.2282,0.1212,H,0.4251,1-0,0.1311,2-1,H,1,0,0,0.4299,H,0.0753,0.57
2025-11-29,E0,Everton,Newcastle,0.3568,0.277,0.3662,A,0.4937,1-1,0.1366,1-4,A,1,0,0,1.0046,,,
2025-11-29,G1,Kifisia,Panserraikos,0.5585,0.2529,0.1886,H,0.5685,1-0,0.1431,3-0,H,1,0,1,0.5825,A,0.0833,-1.0
2025-11-29,E0,Sunderland,Bournemouth,0.2253,0.2441,0.5306,A,0.5278,1-1,0.1207,3-2,H,0,0,1,1.4902,A,-0.0043,-1.0
2025-11-29,F1,Monaco,Paris SG,0.1713,0.2056,0.6231,A,0.5777,1-2,0.0985,1-0,H,0,0,0,1.7644,A,-0.0533,-1.0
2025-11-29,N1,Excelsior,NAC Breda,0.414,0.2875,0.2984,H,0.5545,1-1,0.1253,1-0,H,1,0,0,0.8819,,,
2025-11-29,D1,Bayern Munich,St Pauli,0.8759,0.0832,0.0409,H,0.763,3-0,0.1057,3-1,H,1,0,1,0.1325,,,
2025-11-29,D1,Union Berlin,Heidenheim,0.5621,0.263,0.1749,H,0.4912,1-0,0.1157,1-2,A,0,0,0,1.7435,,,
2025-11-29,D1,Werder Bremen,FC Koln,0.5057,0.2672,0.2271,H,0.6063,1-1,0.108,1-1,D,0,1,0,1.3198,H,0.0,-1.0
2025-11-29,D1,Leverkusen,Dortmund,0.4975,0.2613,0.2413,H,0.4533,1-1,0.1093,1-2,A,0,0,0,1.4219,H,-0.0794,-1.0
2025-11-29,E0,Man City,Leeds,0.7593,0.1533,0.0874,H,0.6298,2-0,0.1216,3-2,H,1,0,1,0.2753,,,
2025-11-29,E1,Wrexham,Blackburn,0.4694,0.2839,0.2467,H,0.4272,1-1,0.1317,1-1,D,0,1,1,1.2591,H,-0.0529,-1.0
2025-11-29,E1,West Brom,Swansea,0.4671,0.2809,0.2519,H,0.3972,1-1,0.1318,3-2,H,1,0,0,0.7612,A,-0.0807,-1.0
2025-11-29,F1,Paris FC,Auxerre,0.4757,0.281,0.2433,H,0.4155,1-1,0.133,1-1,D,0,1,1,1.2693,A,0.0227,-1.0
2025-11-29,F1,Marseille,Toulouse,0.7308,0.1611,0.1082,H,0.5915,2-0,0.1154,2-2,D,0,0,1,1.8259,H,-0.0476,-1.0
2025-11-29,E1,Sheffield Weds,Preston,0.3052,0.2705,0.4242,A,0.4937,1-1,0.1351,2-3,A,1,0,0,0.8574,,,
2025-11-29,E1,Norwich,QPR,0.3507,0.2759,0.3734,A,0.4559,1-1,0.1359,3-1,H,0,0,0,1.0478,,,
2025-11-29,E1,Millwall,Southampton,0.3986,0.2896,0.3119,H,0.4775,1-1,0.1243,3-2,H,1,0,0,0.9198,H,-0.0317,2.05
2025-11-29,E1,Middlesbrough,Derby,0.4556,0.2937,0.2508,H,0.489,1-1,0.1279,2-1,H,1,0,0,0.7862,A,0.2346,-1.0
2025-11-29,E1,Coventry,Charlton,0.717,0.1641,0.1189,H,0.656,2-0,0.1136,3-1,H,1,0,1,0.3326,H,-0.0405,0.42
2025-11-29,D1,Hoffenheim,Augsburg,0.5543,0.2543,0.1914,H,0.6002,1-1,0.1113,3-0,H,1,0,1,0.59,D,0.0484,-1.0
2025-11-29,P1,Nacional,Benfica,0.124,0.1626,0.7133,A,0.5247,0-2,0.1256,1-2,A,1,0,1,0.3378,,,
2025-11-30,N1,PSV Eindhoven,Volendam,0.863,0.0911,0.0459,H,0.7775,3-0,0.1079,3-0,H,1,1,1,0.1473,,,
2025-11-30,P1,Sp Lisbon,Estrela,0.8767,0.0815,0.0418,H,0.6131,2-0,0.1527,4-0,H,1,0,1,0.1315,,,
2025-11-30,G1,Levadeiakos,PAOK,0.2008,0.2332,0.566,A,0.5355,0-2,0.1016,2-3,A,1,0,1,0.5691,A,-0.0538,0.76
2025-11-30,T1,Karagumruk,Besiktas,0.2217,0.246,0.5323,A,0.5124,1-1,0.1152,0-2,A,1,0,0,0.6306,,,
2025-11-30,P1,Rio Ave,Santa Clara,0.3226,0.2901,0.3873,A,0.4141,1-1,0.1317,1-1,D,0,1,1,1.2376,,,
2025-11-30,N1,Go Ahead Eagles,Utrecht,0.3474,0.2869,0.3657,A,0.5932,1-1,0.1213,2-2,D,0,0,1,1.2486,,,
2025-11-30,P1,Porto,Estoril,0.8306,0.1166,0.0528,H,0.5816,2-0,0.1246,1-0,H,1,0,0,0.1856,,,
2025-11-30,G1,Atromitos,Asteras Tripolis,0.3716,0.3026,0.3258,H,0.4571,1-1,0.1354,0-1,A,0,0,1,1.1214,A,0.1864,2.5
2025-11-30,G1,Panetolikos,Olympiakos,0.1039,0.1543,0.7418,A,0.5451,0-2,0.1411,0-1,A,1,0,0,0.2986,H,0.0833,-1.0
2025-11-30,G1,Panathinaikos,AEK,0.4929,0.2779,0.2292,H,0.2401,1-0,0.1466,2-3,A,0,0,0,1.4732,H,-0.0302,-1.0
2025-11-30,N1,Telstar,Feyenoord,0.1326,0.192,0.6754,A,0.7311,1-2,0.0974,1-2,A,1,1,1,0.3925,,,
2025-11-30,I1,Atalanta,Fiorentina,0.5649,0.2585,0.1765,H,0.4348,1-0,0.1279,2-0,H,1,0,1,0.5711,,,
2025-11-30,E0,Nott'm Forest,Brighton,0.3195,0.2634,0.417,A,0.5473,1-1,0.125,0-2,A,1,0,0,0.8746,A,0.0233,1.63
